app_name,has_ad,type2_detected,type2_features,type3_detected,type3_features,type4_detected,type4_features,type5_detected,type5_features,type6_detected,type6_features,analysis_date
D6899D72217750B0555218C1A1A99A2C7A27BC53BD372B56B0221E9EE222493A.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D770615C1DE3BE22550748C128B08288502724D9B0615CE27C97292A0F74E650.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D79A36CD495F1DB3D475D7A04258C9E17B55A28840151430C31131B817AC4DF4.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D7CF63DA02FD108F3500C2C01C43B0F1AB92AF2D7A7A2EF3DD9FD7F62892EAEA.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D863265C84B3B2A0061BD0FEA51630B1D8309BAAF39E49A0DAEC6A5CA5C0B09C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D915154EF5CF8394EFB967B6532F2F32BC649AE4F72C596B697A4B206B53661F.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D934A433C8CC00CB33C68545F4C35B547AB554B089E200C1730E5443C30299FC.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D9A6ABC16CE5A2EAEDAD19654854DE6103456E746ADE96D6FF35E2008F65E605.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
DA338D17F8557B1A02B6396AC5F561DF291D07E5E04692669B55C765E3C90DEC.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
DA1AC3ED440E69FB87D19CE5005D8ACA4EDFBEEA4D90CB397ED436F13022CD14.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
DA644D20FAC3B2CBA6B5C5999451975A8EFD285FF6FF7F3EDA8A2F5D457CA566.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
DB2FC358CA24749D34388C24D1A7B1F6370F7265BA8463A716A4EB8101880C73.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
DB0E80C756E89ABD921A8106314D40CB1AC5A1047B181C94ECAAAE7DE73A14D6.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
DDF2F4425DDB715422203DBA09198BD6F6D55BBA1BB3149406DD724182BD88AB.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
de.secova.sammobile,False,False,,False,,False,,False,,False,,2025-10-19 17:12:04
DC96CE87D5A756A63B56B9696AB1B2DC60B508D5466E9073A47A204CFA0130AD.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
DE998C2FA6ACABB5000240E78A5299F776CA581C21140B9581A4181AD3C23D27.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:04
DEEDECC1060B3E69C953746DC1DD185289DD49407FEEFB84057C7FBC98E97397.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:04
deVries.WMS.Publication.Mobile.UI.Android,False,False,,False,,False,,False,,False,,2025-10-19 17:12:04
DF038DC89E607E6116844F8C5830E9027C9F621455A04E287B732A88729BC264.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:04
DDAE4A339744AF66471FC3E7824D6E87BCEFDB902337F247ABD5825302BDF0ED.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:03
E170A94ABC7DE5AF70D60BEFCD7E1AA808247E263AE58FA25A71F30322A1CC5C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
E136E840665D3DFDE70AF3611599B9AFA6B44BF0A06FE32EB4C1960071F973D4.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
E3EA597B56AEDE026455AF163B3957DB3214BD6A8E4306C66C238B7830AE5B33.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
dk.dbu.Fodbold,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
E2649FB68B16E044EF9E060134E6AC6C997656924A87845DE47E5C0B1ACC5151.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
E98AB23A5E604D2035C6E145FCF2F7287D3E176BFC62B73EA00D1E9714C1DEE6.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
E43E37F64AC8C48655F8328EE9392349414EBACFD89FA587EFCBE2143A90E73C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
E9EF75937B66FE25B0E98176B118F62F32C8BE4805A7431505599696F7EAD183.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
E66FEA01E2CB743901CF58F0AA25668E952B9E1F06436CB30001E5CD24B864F9.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
EB0E9988003D126D5B59B7E0D2683F81E729B18CB41ADAFAD3CED4206CD3AE4F.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:06
EA4AC2676DED8AC9D397458855CCB05FBEFB63D3B9282CA47736ED59DB5D7821.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:05
edu.mit.appinventor.aicompanion3,False,False,,False,,False,,False,,False,,2025-10-19 17:12:06
EBCF890572AC74984F2134E59BFBE08EB1288929D9EA8B7B102B9C188982F1B8.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:06
EE71DDB161F310F0981A1D2D2B7DA8D88F8C385D42316A616B64E36F04178485.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:06
F31D3C8CB0B09B969114468ADDDA759214E2EC4C02BCC073E6A745C4880621BC.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:06
F271BB9CEA5E40A86FCD5392F2481BE9212A23D85FD2B147D0FFB3F9ABD8E80B.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:06
F4F1219EF377DCBE62228FD1614E8F5D3E3EC97BE78FFA068965D79BC764308C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:06
F77A55806F6AB8C7AB1E7DC932A89B3B0EF5E42357E8561AF4F6892E26A90E84.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
F7C1AEC18610039747F0D31A5283F4350B0CB28397D545DB419F51F8430FECB9.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
F7ECD446B5A1D5004A1AE32650E75C202BF4BF49CBAC12E169670A215353A6DB.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
F806BDD9BD8BBCE92B8048C72E316C781BEF9B06468B47D85225F7D24FE5624D.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
F8984A1967A42FC797AD659A9B3B0223DF889DD0AA6CED47B020E4CEB569AEC6.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
FBD34ADBEEBC08268C947D2D0646BBE2EC213BB5B8851391B86DCD22DCF72A37.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
FC20B8D85980A168B7F1D189B2DD4FFDC84BE88A4C75E03615FECC5F53807A12.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
F8D5AD2ED35D89BD11FA41184B6CA4051C55A51C759843BE5FEEDEEA27DF7437.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:07
FC8CE48D857C4FA3A6FFD2FFE086AFB6DAD9D9A7AA02E9607EEC61CBC78BB897.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
FD10E9F3E4ADAA00E033801DFA90B6188DE822468CE428775146D8B6783D1C55.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
FD41E0498652DC3D638AFE957249B32AA66710D715C66C7B5186CF2439EA8142.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
FE8DD1BB1B69DB9D1DA3AD1DFC41534141602AFDA77BF79C1EDA2A8B2BED3550.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
FF4B1DB88BDDB18E8CA06D3A77C92663EFD56897F293639CE52B8D627416528E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
FF96A50C4C3EB87C19D16E1F7857359B998BFCCDC5B9148DC06EE948335DD9E9.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
gov.LA.SOS.GeauxVote,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
intelligence.clouds.app,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
ie.avantmoney.mobileapp,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
fr.vinted,False,False,,False,,False,,False,,False,,2025-10-19 17:12:08
it.thespacecinema.android,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
jp.co.jibunbank.jibunfx3,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
it.bagniperla.app,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
llllovemybox2.app,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
mark.via.gp,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
it.smartapps4me.smartcontrol,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
jp.dreambrain.adiorama,False,False,,False,,False,,False,,False,,2025-10-19 17:12:09
menwho.phone.callerid.social,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
mycaremar.android,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
mm.com.mptvas,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
mx.com.inntecmp.miinntecmovilapp,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
nl.agp.agpinstallware,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
net.edisoft.AmericanRoulette,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
net.mbc.shahid,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
nl.victronenergy.victronledapp,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
nl.cross_link.droid.olb,False,False,,False,,False,,False,,False,,2025-10-19 17:12:10
np.com.nareshmdr.nepalicalendar,False,False,,False,,False,,False,,False,,2025-10-19 17:12:11
org.edx.mobile,False,False,,False,,False,,False,,False,,2025-10-19 17:12:11
org.gobiernodecanarias.scs.mihistoria,False,False,,False,,False,,False,,False,,2025-10-19 17:12:11
org.sajeg.fallingblocks,False,False,,False,,False,,False,,False,,2025-10-19 17:12:11
org.whiteglow.keepmynotes,False,False,,False,,False,,False,,False,,2025-10-19 17:12:11
org.whiteglow.quickeycalculator,False,False,,False,,False,,False,,False,,2025-10-19 17:12:11
proofsafe.Official,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
powel.Contractor.Quantities,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
poost.android.app,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
putio.client.android,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
se.novacura.flow.ng,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
uk.co.forms2mobile,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
shix.stareye.camera,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
uk.co.organise.lcs,False,False,,False,,False,,False,,False,,2025-10-19 17:12:13
tab.second.sceeen.mirroring.app,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
uk.co.next.android,False,False,,False,,False,,False,,False,,2025-10-19 17:12:12
wheres_my_app.wheres_my_app,False,False,,False,,False,,False,,False,,2025-10-19 17:12:13
